0.786 2.366 5.942 
1.877 2.618 5.294 
1.086 2.791 5.496 
0.736 2.52 5.835 
1.927 2.593 5.44 
1.13 2.655 5.687 
1.869 2.51 5.698 
0.926 2.398 5.707 
1.889 2.545 5.556 
1.912 2.534 5.59 
