0.807 1.922 5.467 
0.534 2.568 6.365 
0.957 2.089 5.183 
0.679 2.679 4.967 
0.585 2.636 5.903 
0.681 1.989 6.122 
0.797 2.463 5.094 
0.868 2.262 5.156 
0.666 2.188 6.01 
0.898 2.155 4.994 
