0.665 3.726 5.895 
0.658 2.802 6.014 
0.951 2.132 5.176 
0.728 3.693 5.689 
0.723 2.821 5.788 
0.701 2.726 6.005 
0.741 2.203 5.25 
0.706 2.808 5.991 
0.758 2.147 5.198 
