0.956 2.056 5.577 
1.36 2.347 5.308 
0.65 2.403 6.001 
0.708 2.155 5.608 
1.056 2.176 5.356 
0.733 2.432 5.502 
0.724 2.087 6.166 
0.719 2.517 5.457 
0.859 2.38 5.376 
1.521 2.388 5.294 
0.681 2.475 5.972 
0.661 2.623 5.541 
1.48 2.173 5.494 
0.881 2.116 5.956 
0.841 2.298 5.403 
0.909 2.23 5.351 
1.217 2.038 6.052 
0.642 2.645 5.564 
1.61 2.176 5.343 
0.734 2.392 5.152 
0.58 2.528 5.754 
0.656 2.746 5.254 
1.533 2.379 5.245 
0.896 2.287 5.428 
0.619 2.683 5.64 
0.917 2.126 5.925 
