{0.29812552389972297, 0.030463161719759418, 0.6714113143805176} {0.6090529308101875, 0.2634891114942174, 0.1274579576955951} {0.8300912652692805, 0.11453378099267002, 0.05537495373804957} {0.4353495039492261, 0.5241348383557116, 0.04051565769506227} {0.7470295748335966, 0.1876143824617679, 0.06535604270463558} {0.894519369474589, 0.0993356823476254, 0.0061449481777856585} {0.4682839959252087, 0.3272052607051345, 0.2045107433696568} {0.4240673610353672, 0.4407471165320075, 0.13518552243262527} 
{0.12980082631843687, 0.25633609860754264, 0.6138630750740205} {0.6090529308101875, 0.2634891114942174, 0.1274579576955951} {0.8300912652692805, 0.11453378099267002, 0.05537495373804957} {0.4353495039492261, 0.5241348383557116, 0.04051565769506227} {0.7470295748335966, 0.1876143824617679, 0.06535604270463558} {0.894519369474589, 0.0993356823476254, 0.0061449481777856585} {0.4682839959252087, 0.3272052607051345, 0.2045107433696568} {0.4240673610353672, 0.4407471165320075, 0.13518552243262527} 
{0.12980082631843687, 0.25633609860754264, 0.6138630750740205} {0.8909865123664926, 0.0382749765445422, 0.07073851108896523} {0.41454040307195184, 0.18844417561434343, 0.3970154213137047} {0.6541646846686618, 0.3250410376193859, 0.020794277711952303} {0.735690674248973, 0.13215813670825866, 0.13215118904276824} {0.894519369474589, 0.0993356823476254, 0.0061449481777856585} {0.4682839959252087, 0.3272052607051345, 0.2045107433696568} {0.4240673610353672, 0.4407471165320075, 0.13518552243262527} 
{0.12980082631843687, 0.25633609860754264, 0.6138630750740205} {0.6090529308101875, 0.2634891114942174, 0.1274579576955951} {0.8300912652692805, 0.11453378099267002, 0.05537495373804957} {0.4353495039492261, 0.5241348383557116, 0.04051565769506227} {0.7470295748335966, 0.1876143824617679, 0.06535604270463558} {0.4954697960578338, 0.42524679650243935, 0.07928340743972684} {0.3977618958920609, 0.3012402915405938, 0.30099781256734537} {0.4240673610353672, 0.4407471165320075, 0.13518552243262527} 
{0.12980082631843687, 0.25633609860754264, 0.6138630750740205} {0.6090529308101875, 0.2634891114942174, 0.1274579576955951} {0.8300912652692805, 0.11453378099267002, 0.05537495373804957} {0.4353495039492261, 0.5241348383557116, 0.04051565769506227} {0.7470295748335966, 0.1876143824617679, 0.06535604270463558} {0.4954697960578338, 0.42524679650243935, 0.07928340743972684} {0.3977618958920609, 0.3012402915405938, 0.30099781256734537} {0.4240673610353672, 0.4407471165320075, 0.13518552243262527} 
{0.29812552389972297, 0.030463161719759418, 0.6714113143805176} {0.6090529308101875, 0.2634891114942174, 0.1274579576955951} {0.8300912652692805, 0.11453378099267002, 0.05537495373804957} {0.4353495039492261, 0.5241348383557116, 0.04051565769506227} {0.7470295748335966, 0.1876143824617679, 0.06535604270463558} {0.894519369474589, 0.0993356823476254, 0.0061449481777856585} {0.4682839959252087, 0.3272052607051345, 0.2045107433696568} {0.4240673610353672, 0.4407471165320075, 0.13518552243262527} 
