1.26 2.475 5.62 
1.623 2.365 5.788 
1.047 2.687 6.116 
0.939 3.563 5.405 
1.018 2.991 5.735 
1.083 2.533 5.748 
1.177 3.289 5.392 
2.017 2.405 5.705 
0.955 3.032 5.705 
