0.554 2.386 5.12 
0.707 2.254 5.617 
0.651 2.311 5.449 
0.699 2.282 5.599 
1.599 2.042 5.413 
0.461 2.03 6.475 
0.644 2.369 5.453 
0.688 2.303 5.657 
0.692 2.249 6.375 
0.665 2.251 5.946 
0.852 2.03 5.921 
1.059 3.767 5.0 
1.045 2.366 5.27 
0.917 2.218 5.531 
1.579 2.213 5.458 
