1.172 2.547 5.607 
1.043 3.216 5.592 
0.83 2.615 6.421 
0.893 2.511 6.01 
1.114 3.025 5.529 
1.222 2.59 5.568 
0.884 2.604 6.36 
0.977 2.203 5.7 
1.021 3.126 5.641 
1.174 2.73 5.461 
0.776 2.686 6.178 
1.053 2.492 5.636 
1.159 3.018 5.611 
0.85 2.612 6.535 
0.968 2.496 5.983 
1.563 2.704 5.465 
1.795 2.64 5.424 
