1.147 2.176 5.324 
0.766 2.31 5.08 
0.583 2.201 5.435 
0.851 2.177 5.357 
0.634 2.569 5.302 
1.116 2.115 5.512 
0.571 2.434 6.349 
0.616 2.561 5.361 
