1.413 3.766 5.802 
1.456 3.074 5.837 
1.219 3.412 5.847 
1.406 2.539 6.881 
2.233 2.729 5.863 
1.223 3.201 5.815 
1.184 3.162 6.037 
1.345 3.151 6.265 
1.695 2.889 6.187 
1.102 3.395 6.569 
1.034 3.196 6.738 
1.589 3.015 5.821 
1.416 2.549 6.507 
1.45 2.753 6.404 
1.182 3.042 6.677 
1.328 3.153 6.271 
1.491 3.043 6.133 
