population,evaluations,1/x,id,MonitorCentral,MonitorPeer,MonitorCloud,AnalyzeCentral,AnalyzePeer,AnalyzeCloud,NormalPlanCentral,NormalPlanPeer,NormalPlanCloud,AlertPlanCentral,AlertPlanPeer,AlertPlanCloud,CriticalPlanCentral,CriticalPlanPeer,CriticalPlanCloud,NormalExecuteCentral,NormalExecutePeer,NormalExecuteCloud,AlertExecuteCentral,AlertExecutePeer,AlertExecuteCloud,CriticalExecuteCentral,CriticalExecutePeer,CriticalExecuteCloud
,,,S3,0.967311778,0.007611602,0.02507662,0.364156365,0.116062347,0.519781288,0.807534291,0.044930103,0.147535606,0.750556046,0.013492831,0.235951123,0.380569967,0.387404077,0.232025956,0.48360584,0.319370262,0.197023899,0.046659428,0.39359075,0.559749822,0.344582727,0.298737358,0.356679915
,,,S4,0.147582213,0.630054943,0.222362844,0.865406476,0.070846386,0.063747138,0.04622514,0.286563311,0.667211549,0.847470593,0.009321238,0.143208169,0.353098406,0.518755172,0.128146422,0.943267725,0.022198826,0.034533449,0.331220116,0.237665177,0.431114708,0.049367584,0.045316219,0.905316197
,,,S5,0.62652286,0.191129381,0.18234776,0.570384193,0.36163566,0.067980147,0.405577434,0.553601138,0.040821427,0.390641212,0.45946678,0.149892008,0.128897004,0.362203916,0.50889908,0.983660228,0.00850869,0.007831082,0.607137505,0.158510347,0.234352148,0.765544078,0.094478396,0.139977527
,,,S6,0.746232626,0.038883113,0.214884261,0.360803376,0.565729038,0.073467585,0.043989765,0.67746944,0.278540795,0.721775286,0.027669232,0.250555482,0.495183614,0.376369463,0.128446922,0.057982712,0.478119739,0.463897549,0.461075691,0.055450363,0.483473945,0.152390611,0.808975891,0.038633498
,,,S7,0.73953521,0.08894711,0.171517681,0.502205745,0.276729394,0.221064861,0.062751938,0.019719071,0.91752899,0.479787016,0.154713352,0.365499632,0.687352611,0.132905342,0.179742047,0.489573161,0.476019143,0.034407696,0.020276099,0.786346489,0.193377411,0.923512985,0.019769377,0.056717638
,,,S8,0.022639552,0.916537738,0.06082271,0.640195131,0.008337013,0.351467856,0.067330604,0.160290824,0.772378572,0.108096408,0.869662726,0.022240865,0.66432197,0.323251986,0.012426044,0.637122508,0.158891013,0.203986479,0.045555619,0.791728987,0.162715394,0.816583045,0.062393328,0.121023627
,,,S9,0.967311778,0.007611602,0.02507662,0.364156365,0.116062347,0.519781288,0.807534291,0.044930103,0.147535606,0.750556046,0.013492831,0.235951123,0.380569967,0.387404077,0.232025956,0.48360584,0.319370262,0.197023899,0.046659428,0.39359075,0.559749822,0.344582727,0.298737358,0.356679915
,,,S10,0.43366047,0.414572091,0.151767439,0.345658553,0.205791404,0.448550043,0.216720201,0.279337778,0.503942021,0.760627529,0.193377242,0.045995229,0.702752024,0.178420845,0.118827131,0.142762718,0.198949306,0.658287975,0.193462933,0.65434175,0.152195317,0.205736177,0.757130189,0.037133634
,,,S11,0.756667303,0.035216268,0.208116429,0.580802174,0.107726519,0.311471307,0.405577434,0.553601138,0.040821427,0.390641212,0.45946678,0.149892008,0.128897004,0.362203916,0.50889908,0.983660228,0.00850869,0.007831082,0.607137505,0.158510347,0.234352148,0.765544078,0.094478396,0.139977527
,,,S12,0.926818847,0.055826018,0.017355135,0.279593078,0.111115067,0.609291855,0.251422344,0.249639387,0.498938269,0.567700207,0.296877207,0.135422586,0.301985292,0.097826057,0.600188651,0.086270354,0.467549567,0.446180079,0.455898426,0.316169186,0.227932389,0.801469741,0.182148997,0.016381262
180,180,4,S1,0.847283121,0.056418681,0.096298198,0.398776821,0.157621419,0.44360176,0.258561945,0.51257307,0.228864986,0.622718394,0.325297065,0.051984541,0.11099102,0.440789694,0.448219287,0.503373367,0.097183493,0.39944314,0.146253628,0.265069526,0.588676846,0.728856532,0.21579829,0.055345178
,,,S2,0.999828219,0.000108333,6.34481E-05,0.299227956,0.690400854,0.01037119,0.018274958,0.246081427,0.735643615,0.667277733,0.156000822,0.176721445,0.208454321,0.659297471,0.132248208,0.07925048,0.238505381,0.68224414,0.869852325,0.006597104,0.123550571,0.919320899,0.013824671,0.06685443
,,,S3,0.82778759,0.110119676,0.062092735,0.324196408,0.558637615,0.117165977,0.188984859,0.467048292,0.343966849,0.562840186,0.403448975,0.033710839,0.826188305,0.046719207,0.127092488,0.639346415,0.200757899,0.159895685,0.111268843,0.606903953,0.281827204,0.578912894,0.320893417,0.100193689
,,,S4,0.767011536,0.223252351,0.009736113,0.506040418,0.089511432,0.40444815,0.288612159,0.707523577,0.003864264,0.073303587,0.027237126,0.899459287,0.05353557,0.401309536,0.545154894,0.526680407,0.088451259,0.384868333,0.796063152,0.10125064,0.102686208,0.957566133,0.036402221,0.006031647
,,,S5,0.590157644,0.354261556,0.0555808,0.41627924,0.370046978,0.213673782,0.329374682,0.57241867,0.098206648,0.619176062,0.050991028,0.32983291,0.416810396,0.270466568,0.312723036,0.71496574,0.018176768,0.266857492,0.170519663,0.373270488,0.456209848,0.861618435,0.084437936,0.053943629
,,,S6,0.919568089,0.035756439,0.044675472,0.86834556,0.104647141,0.027007298,0.011960619,0.242640025,0.745399356,0.533383978,0.137829429,0.328786593,0.314399426,0.324031454,0.36156912,0.828673251,0.138745852,0.032580897,0.698485452,0.048958074,0.252556474,0.819306517,0.155494148,0.025199336
,,,S7,0.673894012,0.14681508,0.179290908,0.206300208,0.182998371,0.610701421,0.375134874,0.310867347,0.313997779,0.281237977,0.311750139,0.407011884,0.216214888,0.130154453,0.653630659,0.393575915,0.139311837,0.467112248,0.502232532,0.439980524,0.057786944,0.055734567,0.86732273,0.076942703
,,,S8,0.994138089,0.002874382,0.002987529,0.743742917,0.029963898,0.226293186,0.785183439,0.122965384,0.091851177,0.682276327,0.002464544,0.315259129,0.111578185,0.221531202,0.666890613,0.929702049,0.022452693,0.047845258,0.222242457,0.562912661,0.214844883,0.014277882,0.003172319,0.982549799
,,,S9,0.99033513,0.008208254,0.001456617,0.307076549,0.190679775,0.502243676,0.671242625,0.16229744,0.166459934,0.275728073,0.690080161,0.034191766,0.024955423,0.242052371,0.732992207,0.06923211,0.21673855,0.71402934,0.499593226,0.337970384,0.162436391,0.569481685,0.322497824,0.108020491
,,,S10,0.803133837,0.139250255,0.057615909,0.247081941,0.612079391,0.140838667,0.562248511,0.399084617,0.038666872,0.446739827,0.551137527,0.002122646,0.078156275,0.894038612,0.027805113,0.248054989,0.475620994,0.276324017,0.453682221,0.01889768,0.5274201,0.957651959,0.016528791,0.02581925
10,360,4,S1,0.932524708,0.012797786,0.054677506,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.072377214,0.660578709,0.267044076,0.280679873,0.412889877,0.30643025,0.936658409,0.043505141,0.01983645
,,,S2,0.932524708,0.012797786,0.054677506,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.072377214,0.660578709,0.267044076,0.280679873,0.412889877,0.30643025,0.936658409,0.043505141,0.01983645
,,,S3,0.896465931,0.090326206,0.013207863,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.417392548,0.562396509,0.020210943,0.185192161,0.561957267,0.252850572,0.936658409,0.043505141,0.01983645
,,,S4,0.896465931,0.090326206,0.013207863,0.176219586,0.816138145,0.007642269,0.412188163,0.577367279,0.010444558,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.417392548,0.562396509,0.020210943,0.185192161,0.561957267,0.252850572,0.936658409,0.043505141,0.01983645
,,,S5,0.896465931,0.090326206,0.013207863,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.417392548,0.562396509,0.020210943,0.185192161,0.561957267,0.252850572,0.936658409,0.043505141,0.01983645
,,,S6,0.896465931,0.090326206,0.013207863,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.417392548,0.562396509,0.020210943,0.280679873,0.412889877,0.30643025,0.936658409,0.043505141,0.01983645
,,,S7,0.896465931,0.090326206,0.013207863,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.417392548,0.562396509,0.020210943,0.185192161,0.561957267,0.252850572,0.936658409,0.043505141,0.01983645
,,,S8,0.896465931,0.090326206,0.013207863,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.417392548,0.562396509,0.020210943,0.280679873,0.412889877,0.30643025,0.936658409,0.043505141,0.01983645
,,,S9,0.896465931,0.090326206,0.013207863,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.072377214,0.660578709,0.267044076,0.280679873,0.412889877,0.30643025,0.936658409,0.043505141,0.01983645
,,,S10,0.896465931,0.090326206,0.013207863,0.897954433,0.034637902,0.067407665,0.565908377,0.118902712,0.315188911,0.385082676,0.451512058,0.163405266,0.203821348,0.532190911,0.263987741,0.072377214,0.660578709,0.267044076,0.280679873,0.412889877,0.30643025,0.936658409,0.043505141,0.01983645
30,360,4,S1,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.73454283,0.091059045,0.174398126,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S2,0.635995962,0.032811722,0.331192316,0.616418198,0.269903902,0.1136779,0.451952952,0.302824302,0.245222747,0.481147639,0.390676417,0.128175944,0.254868585,0.247574009,0.497557406,0.436913243,0.017220804,0.545865954,0.371419228,0.416098395,0.212482377,0.899535971,0.032108068,0.068355961
,,,S3,0.635995962,0.032811722,0.331192316,0.616418198,0.269903902,0.1136779,0.326484519,0.594368037,0.079147443,0.73454283,0.091059045,0.174398126,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S4,0.635995962,0.032811722,0.331192316,0.616418198,0.269903902,0.1136779,0.451952952,0.302824302,0.245222747,0.481147639,0.390676417,0.128175944,0.254868585,0.247574009,0.497557406,0.436913243,0.017220804,0.545865954,0.371419228,0.416098395,0.212482377,0.899535971,0.032108068,0.068355961
,,,S5,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.280331769,0.694149208,0.025519023,0.057839868,0.674108078,0.268052054,0.178431238,0.15713898,0.664429781,0.553679959,0.297482935,0.148837106
,,,S6,0.635995962,0.032811722,0.331192316,0.616418198,0.269903902,0.1136779,0.451952952,0.302824302,0.245222747,0.481147639,0.390676417,0.128175944,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S7,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.280331769,0.694149208,0.025519023,0.448021932,0.185453924,0.366524144,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S8,0.859430605,0.09643856,0.044130835,0.616418198,0.269903902,0.1136779,0.451952952,0.302824302,0.245222747,0.481147639,0.390676417,0.128175944,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S9,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.73454283,0.091059045,0.174398126,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S10,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.451952952,0.302824302,0.245222747,0.481147639,0.390676417,0.128175944,0.104548237,0.313683865,0.581767897,0.468551872,0.336704221,0.194743907,0.370665198,0.573590922,0.05574388,0.631887449,0.093527182,0.274585369
,,,S11,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.679153646,0.289954455,0.030891898,0.249345332,0.100386617,0.650268051,0.057839868,0.674108078,0.268052054,0.178431238,0.15713898,0.664429781,0.631887449,0.093527182,0.274585369
,,,S12,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.280331769,0.694149208,0.025519023,0.448021932,0.185453924,0.366524144,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S13,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.73454283,0.091059045,0.174398126,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.178431238,0.15713898,0.664429781,0.553679959,0.297482935,0.148837106
,,,S14,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.73454283,0.091059045,0.174398126,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S15,0.859430605,0.09643856,0.044130835,0.858750903,0.040598673,0.100650424,0.497059311,0.099040207,0.403900482,0.697581776,0.252899077,0.049519148,0.104548237,0.313683865,0.581767897,0.468551872,0.336704221,0.194743907,0.370665198,0.573590922,0.05574388,0.670377945,0.202683385,0.126938671
,,,S16,0.635995962,0.032811722,0.331192316,0.616418198,0.269903902,0.1136779,0.451952952,0.302824302,0.245222747,0.481147639,0.390676417,0.128175944,0.254868585,0.247574009,0.497557406,0.436913243,0.017220804,0.545865954,0.371419228,0.416098395,0.212482377,0.899535971,0.032108068,0.068355961
,,,S17,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S18,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.451952952,0.302824302,0.245222747,0.481147639,0.390676417,0.128175944,0.254868585,0.247574009,0.497557406,0.436913243,0.017220804,0.545865954,0.371419228,0.416098395,0.212482377,0.899535971,0.032108068,0.068355961
,,,S19,0.859430605,0.09643856,0.044130835,0.858750903,0.040598673,0.100650424,0.497059311,0.099040207,0.403900482,0.697581776,0.252899077,0.049519148,0.104548237,0.313683865,0.581767897,0.468551872,0.336704221,0.194743907,0.370665198,0.573590922,0.05574388,0.670377945,0.202683385,0.126938671
,,,S20,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.679153646,0.289954455,0.030891898,0.249345332,0.100386617,0.650268051,0.057839868,0.674108078,0.268052054,0.178431238,0.15713898,0.664429781,0.631887449,0.093527182,0.274585369
,,,S21,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.254868585,0.247574009,0.497557406,0.436913243,0.017220804,0.545865954,0.371419228,0.416098395,0.212482377,0.899535971,0.032108068,0.068355961
,,,S22,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S23,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.73454283,0.091059045,0.174398126,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S24,0.859430605,0.09643856,0.044130835,0.858750903,0.040598673,0.100650424,0.497059311,0.099040207,0.403900482,0.697581776,0.252899077,0.049519148,0.104548237,0.313683865,0.581767897,0.436913243,0.017220804,0.545865954,0.371419228,0.416098395,0.212482377,0.899535971,0.032108068,0.068355961
,,,S25,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
,,,S26,0.859430605,0.09643856,0.044130835,0.531754951,0.240470905,0.227774144,0.326484519,0.594368037,0.079147443,0.936348069,0.002654545,0.060997387,0.430195029,0.441494647,0.128310324,0.3299159,0.551035171,0.119048929,0.120976429,0.066139619,0.812883952,0.553679959,0.297482935,0.148837106
60,360,4,S1,0.561228526,0.401223781,0.037547693,0.388947993,0.117028115,0.494023892,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.011394949,0.365207274,0.623397777,0.408505043,0.085079375,0.506415582,0.174994976,0.341103322,0.483901703,0.910937323,0.086590953,0.002471724
,,,S2,0.862726625,0.052351091,0.084922283,0.388947993,0.117028115,0.494023892,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.011394949,0.365207274,0.623397777,0.408505043,0.085079375,0.506415582,0.195073278,0.416236392,0.38869033,0.976350113,0.005248002,0.018401885
,,,S3,0.844117797,0.137441123,0.01844108,0.932412073,0.033485035,0.034102892,0.200502463,0.049014205,0.750483333,0.228052322,0.572014366,0.199933312,0.333818055,0.590826963,0.075354983,0.168144529,0.219567287,0.612288184,0.481992386,0.24760934,0.270398274,0.945817652,0.035797128,0.018385219
,,,S4,0.973850342,0.008522706,0.017626952,0.421580336,0.260608851,0.317810812,0.558929392,0.155958907,0.285111701,0.69718872,0.213708756,0.089102524,0.217693917,0.610774113,0.17153197,0.726092907,0.035376845,0.238530248,0.284184877,0.102466632,0.613348491,0.024249546,0.503777789,0.471972665
,,,S5,0.844117797,0.137441123,0.01844108,0.932412073,0.033485035,0.034102892,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.011394949,0.365207274,0.623397777,0.408505043,0.085079375,0.506415582,0.174994976,0.341103322,0.483901703,0.910937323,0.086590953,0.002471724
,,,S6,0.948363726,0.009723505,0.041912769,0.193659259,0.438304763,0.368035977,0.211197708,0.321427364,0.467374928,0.429826041,0.268961821,0.301212138,0.414077083,0.502321745,0.083601171,0.998529366,0.00104147,0.000429164,0.262564891,0.146660802,0.590774307,0.124427045,0.869495387,0.006077568
,,,S7,0.9887195,0.003082786,0.008197714,0.920827864,0.057401159,0.021770978,0.529876323,0.150524249,0.319599428,0.69718872,0.213708756,0.089102524,0.479133589,0.038288727,0.482577683,0.401099203,0.067330338,0.531570459,0.195073278,0.416236392,0.38869033,0.976350113,0.005248002,0.018401885
,,,S8,0.862726625,0.052351091,0.084922283,0.388947993,0.117028115,0.494023892,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.011394949,0.365207274,0.623397777,0.408505043,0.085079375,0.506415582,0.195073278,0.416236392,0.38869033,0.976350113,0.005248002,0.018401885
,,,S9,0.948363726,0.009723505,0.041912769,0.287832413,0.091944927,0.62022266,0.083047118,0.46897949,0.447973392,0.014902319,0.777616619,0.207481062,0.682938009,0.05901139,0.2580506,0.841022555,0.0750355,0.083941945,0.184893092,0.428244759,0.386862148,0.905415568,0.01925906,0.075325372
,,,S10,0.862726625,0.052351091,0.084922283,0.388947993,0.117028115,0.494023892,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.011394949,0.365207274,0.623397777,0.408505043,0.085079375,0.506415582,0.195073278,0.416236392,0.38869033,0.976350113,0.005248002,0.018401885
,,,S11,0.867294027,0.094993023,0.03771295,0.267006611,0.578374758,0.154618631,0.605225507,0.191091654,0.203682839,0.72449285,0.01506159,0.260445561,0.217693917,0.610774113,0.17153197,0.726092907,0.035376845,0.238530248,0.284184877,0.102466632,0.613348491,0.024249546,0.503777789,0.471972665
,,,S12,0.844117797,0.137441123,0.01844108,0.932412073,0.033485035,0.034102892,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.414077083,0.502321745,0.083601171,0.998529366,0.00104147,0.000429164,0.262564891,0.146660802,0.590774307,0.124427045,0.869495387,0.006077568
,,,S13,0.9887195,0.003082786,0.008197714,0.920827864,0.057401159,0.021770978,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.011394949,0.365207274,0.623397777,0.408505043,0.085079375,0.506415582,0.195073278,0.416236392,0.38869033,0.976350113,0.005248002,0.018401885
,,,S14,0.561228526,0.401223781,0.037547693,0.066424477,0.772287198,0.161288325,0.401678416,0.256411981,0.341909603,0.388792164,0.435649329,0.175558507,0.414077083,0.502321745,0.083601171,0.998529366,0.00104147,0.000429164,0.174994976,0.341103322,0.483901703,0.910937323,0.086590953,0.002471724
,,,S15,0.976867268,0.001899314,0.021233418,0.899622454,0.05078188,0.049595666,0.463726574,0.177311184,0.358962242,0.545496231,0.181415847,0.273087922,0.414077083,0.502321745,0.083601171,0.841022555,0.0750355,0.083941945,0.184893092,0.428244759,0.386862148,0.905415568,0.01925906,0.075325372
,,,S16,0.948363726,0.009723505,0.041912769,0.193659259,0.438304763,0.368035977,0.211197708,0.321427364,0.467374928,0.545496231,0.181415847,0.273087922,0.414077083,0.502321745,0.083601171,0.998529366,0.00104147,0.000429164,0.262564891,0.146660802,0.590774307,0.426804989,0.302029122,0.271165889
,,,S17,0.973850342,0.008522706,0.017626952,0.421580336,0.260608851,0.317810812,0.558929392,0.155958907,0.285111701,0.69718872,0.213708756,0.089102524,0.217693917,0.610774113,0.17153197,0.726092907,0.035376845,0.238530248,0.284184877,0.102466632,0.613348491,0.910937323,0.086590953,0.002471724
,,,S18,0.867294027,0.094993023,0.03771295,0.388947993,0.117028115,0.494023892,0.50028846,0.420371747,0.079339793,0.855234845,0.1361947,0.008570454,0.011394949,0.365207274,0.623397777,0.408505043,0.085079375,0.506415582,0.174994976,0.341103322,0.483901703,0.910937323,0.086590953,0.002471724
,,,S19,0.919135406,0.054814056,0.026050538,0.066424477,0.772287198,0.161288325,0.401678416,0.256411981,0.341909603,0.545496231,0.181415847,0.273087922,0.414077083,0.502321745,0.083601171,0.998529366,0.00104147,0.000429164,0.262564891,0.146660802,0.590774307,0.124427045,0.869495387,0.006077568
,,,S20,0.973850342,0.008522706,0.017626952,0.421580336,0.260608851,0.317810812,0.558929392,0.155958907,0.285111701,0.69718872,0.213708756,0.089102524,0.217693917,0.610774113,0.17153197,0.726092907,0.035376845,0.238530248,0.284184877,0.102466632,0.613348491,0.024249546,0.503777789,0.471972665
,,,S21,0.976867268,0.001899314,0.021233418,0.899622454,0.05078188,0.049595666,0.463726574,0.177311184,0.358962242,0.420391997,0.059963413,0.51964459,0.337548779,0.27835898,0.38409224,0.80193806,0.021630294,0.176431645,0.097330749,0.747126923,0.155542329,0.629684439,0.202133525,0.168182036
,,,S22,0.561228526,0.401223781,0.037547693,0.367285821,0.047672741,0.585041437,0.162211972,0.274926455,0.562861573,0.545496231,0.181415847,0.273087922,0.414077083,0.502321745,0.083601171,0.998529366,0.00104147,0.000429164,0.262564891,0.146660802,0.590774307,0.124427045,0.869495387,0.006077568
,,,S23,0.973850342,0.008522706,0.017626952,0.421580336,0.260608851,0.317810812,0.558929392,0.155958907,0.285111701,0.696104718,0.185714842,0.11818044,0.004641471,0.458375545,0.536982984,0.497253195,0.468852717,0.033894088,0.475818826,0.359176638,0.165004537,0.656428362,0.206343593,0.137228046
90,360,4,S1,0.255145367,0.704401796,0.040452837,0.551382964,0.006400644,0.442216392,0.894964683,0.070277167,0.03475815,0.125186724,0.52650728,0.348305996,0.104372429,0.374293157,0.521334414,0.48794559,0.107709284,0.404345126,0.058560486,0.29934493,0.642094584,0.357787632,0.582089671,0.060122696
,,,S2,0.603332619,0.117273444,0.279393937,0.698980155,0.131782311,0.169237534,0.462298344,0.432157088,0.105544568,0.686219622,0.253644707,0.060135671,0.128929285,0.661905879,0.209164837,0.97136357,0.015659519,0.012976911,0.278272868,0.109561805,0.612165327,0.702000713,0.279410057,0.01858923
,,,S3,0.629322045,0.227507804,0.143170151,0.826994302,0.160917707,0.012087991,0.168450799,0.741672026,0.089877175,0.816357081,0.146304367,0.037338552,0.756080984,0.0344288,0.209490216,0.622792282,0.344514165,0.032693553,0.074355517,0.172834892,0.75280959,0.829891376,0.052749266,0.117359358
,,,S4,0.847175581,0.109491993,0.043332427,0.572554715,0.244231609,0.183213676,0.806312667,0.024131102,0.169556231,0.202963774,0.606891723,0.190144503,0.68241436,0.163927921,0.153657719,0.934463371,0.032269464,0.033267164,0.292004989,0.149976691,0.55801832,0.29444765,0.290534273,0.415018077
,,,S5,0.675470351,0.247934528,0.076595121,0.871595004,0.064082075,0.064322921,0.894964683,0.070277167,0.03475815,0.125186724,0.52650728,0.348305996,0.104372429,0.374293157,0.521334414,0.48794559,0.107709284,0.404345126,0.058560486,0.29934493,0.642094584,0.357787632,0.582089671,0.060122696
,,,S6,0.139686994,0.638364912,0.221948094,0.599463253,0.248373944,0.152162803,0.300939487,0.504112957,0.194947557,0.669483445,0.234831,0.095685556,0.128929285,0.661905879,0.209164837,0.97136357,0.015659519,0.012976911,0.278272868,0.109561805,0.612165327,0.702000713,0.279410057,0.01858923
,,,S7,0.947130801,0.001622897,0.051246303,0.792103242,0.15806378,0.049832978,0.198044278,0.530031622,0.2719241,0.184612039,0.51563099,0.299756971,0.677053297,0.237312792,0.085633912,0.145175906,0.267770973,0.587053121,0.061623756,0.42554015,0.512836094,0.982470742,0.005829477,0.011699781
,,,S8,0.784969397,0.029396113,0.18563449,0.921086551,0.070864136,0.008049313,0.654383079,0.044364804,0.301252117,0.080126696,0.535580004,0.3842933,0.166031218,0.680562354,0.153406427,0.99289356,0.006538438,0.000568002,0.245326131,0.458192759,0.29648111,0.114477787,0.626831218,0.258690995
,,,S9,0.675470351,0.247934528,0.076595121,0.871595004,0.064082075,0.064322921,0.894964683,0.070277167,0.03475815,0.669483445,0.234831,0.095685556,0.128929285,0.661905879,0.209164837,0.97136357,0.015659519,0.012976911,0.278272868,0.109561805,0.612165327,0.702000713,0.279410057,0.01858923
,,,S10,0.784969397,0.029396113,0.18563449,0.921086551,0.070864136,0.008049313,0.654383079,0.044364804,0.301252117,0.080126696,0.535580004,0.3842933,0.166031218,0.680562354,0.153406427,0.145175906,0.267770973,0.587053121,0.061623756,0.42554015,0.512836094,0.982470742,0.005829477,0.011699781
,,,S11,0.356948502,0.394433621,0.248617877,0.63498764,0.306131505,0.058880855,0.236998841,0.622999598,0.140001561,0.253793142,0.722990636,0.023216222,0.601298512,0.018907971,0.379793517,0.919320892,0.060627042,0.020052066,0.237833093,0.007875088,0.754291819,0.19650699,0.314542446,0.488950564
,,,S12,0.675470351,0.247934528,0.076595121,0.871595004,0.064082075,0.064322921,0.273134264,0.201982715,0.52488302,0.985634793,0.003899699,0.010465508,0.844291923,0.131715009,0.023993067,0.548496132,0.384109944,0.067393923,0.119103584,0.614082157,0.266814259,0.385000772,0.050359376,0.564639852
