population,evaluations,1/x,id,MonitorCentral,MonitorPeer,MonitorCloud,AnalyzeCentral,AnalyzePeer,AnalyzeCloud,NormalPlanCentral,NormalPlanPeer,NormalPlanCloud,AlertPlanCentral,AlertPlanPeer,AlertPlanCloud,CriticalPlanCentral,CriticalPlanPeer,CriticalPlanCloud,NormalExecuteCentral,NormalExecutePeer,NormalExecuteCloud,AlertExecuteCentral,AlertExecutePeer,AlertExecuteCloud,CriticalExecuteCentral,CriticalExecutePeer,CriticalExecuteCloud
60,60,3,S1,0.753055623,0.20458014,0.042364237,0.809376166,0.006521615,0.18410222,0.420349553,0.005450181,0.574200266,0.455104134,0.124959594,0.419936271,0.041809227,0.251084781,0.707105991,0.468664793,0.497694637,0.03364057,0.705803284,0.212353573,0.081843144,0.180393154,0.556438811,0.263168035
,,,S2,0.963317473,0.029210262,0.007472265,0.930573143,0.001499985,0.067926872,0.056877908,0.246991577,0.696130514,0.051894715,0.293539848,0.654565437,0.428553547,0.219423169,0.352023284,0.783248753,0.050632786,0.16611846,0.565673105,0.194296294,0.240030602,0.63779324,0.15776082,0.204445941
,,,S3,0.921466239,0.000408528,0.078125233,0.465156642,0.390140946,0.144702411,0.420786067,0.378777363,0.200436571,0.587351031,0.144481946,0.268167024,0.226115702,0.644487637,0.12939666,0.873774347,0.073796763,0.05242889,0.506552309,0.151595439,0.341852252,0.912693708,0.02642293,0.060883362
,,,S4,0.38218904,0.46795328,0.14985768,0.312883127,0.620433301,0.066683572,0.847483661,0.110921262,0.041595077,0.756459949,0.180637494,0.062902557,0.161384096,0.159373827,0.679242076,0.897344747,0.082163942,0.020491311,0.132575431,0.386545809,0.48087876,0.484308769,0.144978214,0.370713017
,,,S5,0.667087541,0.329023887,0.003888572,0.255075221,0.148195076,0.596729703,0.542389059,0.40033323,0.057277711,0.128962329,0.809841889,0.061195782,0.026962135,0.548633317,0.424404547,0.622035019,0.01341379,0.364551191,0.661525512,0.024892439,0.313582048,0.995509035,0.00033633,0.004154636
,,,S6,0.767787344,0.169015448,0.063197208,0.60799595,0.080603641,0.31140041,0.226649236,0.672284918,0.101065846,0.399689178,0.508485955,0.091824867,0.163729976,0.485021857,0.351248166,0.242735755,0.497801412,0.259462833,0.548997211,0.056082329,0.39492046,0.451858935,0.213005325,0.335135739
,,,S7,0.821175763,0.157354141,0.021470096,0.982762674,0.008886473,0.008350854,0.330361222,0.046088596,0.623550183,0.506219168,0.094303261,0.399477571,0.885716635,0.105201021,0.009082344,0.853552449,0.130205186,0.016242366,0.300400078,0.676021162,0.023578759,0.686966605,0.210786773,0.102246621
,,,S8,0.993928065,0.004413599,0.001658335,0.496349837,0.208658154,0.29499201,0.555412377,0.030509287,0.414078336,0.881444897,0.084707897,0.033847206,0.454519312,0.407065802,0.138414886,0.959244909,0.014220779,0.026534312,0.159545884,0.227907387,0.612546729,0.571905752,0.270107569,0.157986678
,,,S9,0.939051861,0.030772495,0.030175644,0.970614691,0.019792076,0.009593233,0.677696671,0.029471333,0.292831996,0.944145431,0.014431215,0.041423354,0.335389603,0.592501236,0.072109161,0.178289294,0.168938407,0.6527723,0.152119794,0.221309651,0.626570555,0.477596897,0.404568497,0.117834605
,,,S10,0.528668829,0.385800797,0.085530374,0.206659794,0.664663976,0.12867623,0.134016249,0.023290845,0.842692905,0.49021909,0.421809732,0.087971178,0.988792702,0.00753908,0.003668218,0.170061593,0.766308213,0.063630195,0.048491684,0.580974529,0.370533787,0.6559381,0.161824031,0.182237869
10,120,3,S1,0.995851544,0.00044792,0.003700536,0.899423659,0.011527274,0.089049067,0.115480472,0.12937599,0.755143538,0.499028028,0.196620732,0.30435124,0.073365709,0.265854896,0.660779395,0.727457554,0.213442217,0.059100229,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
,,,S2,0.995851544,0.00044792,0.003700536,0.899423659,0.011527274,0.089049067,0.115480472,0.12937599,0.755143538,0.826029913,0.091611181,0.082358906,0.073365709,0.265854896,0.660779395,0.311820863,0.550500412,0.137678725,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
,,,S3,0.995851544,0.00044792,0.003700536,0.899423659,0.011527274,0.089049067,0.633742237,0.071553936,0.294703826,0.441159344,0.28425317,0.274587487,0.07700279,0.532725895,0.390271314,0.311820863,0.550500412,0.137678725,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
,,,S4,0.995851544,0.00044792,0.003700536,0.899423659,0.011527274,0.089049067,0.746105939,0.03781092,0.216083141,0.441159344,0.28425317,0.274587487,0.07700279,0.532725895,0.390271314,0.727457554,0.213442217,0.059100229,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
,,,S5,0.995851544,0.00044792,0.003700536,0.899423659,0.011527274,0.089049067,0.746105939,0.03781092,0.216083141,0.441159344,0.28425317,0.274587487,0.07700279,0.532725895,0.390271314,0.727457554,0.213442217,0.059100229,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
,,,S6,0.995851544,0.00044792,0.003700536,0.234788152,0.279121629,0.486090219,0.746105939,0.03781092,0.216083141,0.826029913,0.091611181,0.082358906,0.073365709,0.265854896,0.660779395,0.727457554,0.213442217,0.059100229,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
,,,S7,0.995851544,0.00044792,0.003700536,0.899423659,0.011527274,0.089049067,0.746105939,0.03781092,0.216083141,0.441159344,0.28425317,0.274587487,0.07700279,0.532725895,0.390271314,0.727457554,0.213442217,0.059100229,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
,,,S8,0.995851544,0.00044792,0.003700536,0.234788152,0.279121629,0.486090219,0.746105939,0.03781092,0.216083141,0.826029913,0.091611181,0.082358906,0.073365709,0.265854896,0.660779395,0.727457554,0.213442217,0.059100229,0.260497704,0.325994568,0.413507729,0.840631585,0.088528325,0.07084009
30,120,3,S1,0.390688727,0.561365261,0.047946012,0.810197453,0.036397195,0.153405352,0.521669895,0.311863417,0.166466688,0.798293598,0.153545943,0.048160459,0.046739977,0.024414015,0.928846009,0.093593878,0.071265733,0.835140389,0.694403074,0.284736702,0.020860224,0.100156649,0.431196257,0.468647094
,,,S2,0.952247475,0.046372866,0.001379659,0.863298568,0.001935575,0.134765857,0.04118845,0.525525229,0.433286321,0.123136362,0.634159673,0.242703965,0.936358129,0.043526425,0.020115446,0.360927681,0.582179558,0.056892761,0.292663595,0.043705447,0.663630957,0.898662133,0.055275687,0.04606218
,,,S3,0.311039094,0.675965489,0.012995417,0.382825786,0.434336722,0.182837492,0.21230915,0.719996354,0.067694496,0.032701523,0.793101256,0.174197221,0.265217728,0.353072766,0.381709505,0.279093999,0.01648491,0.704421091,0.567129295,0.162715649,0.270155055,0.111315172,0.506244426,0.382440402
,,,S4,0.884950337,0.113027491,0.002022172,0.359853499,0.447874216,0.192272285,0.443564859,0.546780015,0.009655126,0.654848416,0.120966091,0.224185494,0.046190633,0.526807269,0.427002099,0.857636116,0.087764836,0.054599047,0.062086438,0.137722363,0.800191199,0.787111753,0.048301146,0.164587101
,,,S5,0.921495861,0.060702892,0.017801247,0.666385938,0.321979942,0.01163412,0.416346043,0.071467476,0.512186482,0.558852688,0.427053277,0.014094035,0.733969914,0.202663482,0.063366604,0.756270325,0.060748933,0.182980742,0.122947962,0.824497173,0.052554865,0.557288714,0.348397099,0.094314187
,,,S6,0.765083341,0.047281047,0.187635612,0.051108086,0.568293396,0.380598518,0.176563268,0.606171532,0.217265199,0.977493349,0.022385125,0.000121526,0.051220819,0.071597298,0.877181882,0.333732736,0.606448575,0.059818689,0.854623134,0.104240992,0.041135874,0.937005096,0.012651485,0.050343418
,,,S7,0.390688727,0.561365261,0.047946012,0.810197453,0.036397195,0.153405352,0.521669895,0.311863417,0.166466688,0.798293598,0.153545943,0.048160459,0.046739977,0.024414015,0.928846009,0.093593878,0.071265733,0.835140389,0.694403074,0.284736702,0.020860224,0.100156649,0.431196257,0.468647094
,,,S8,0.884950337,0.113027491,0.002022172,0.359853499,0.447874216,0.192272285,0.443564859,0.546780015,0.009655126,0.654848416,0.120966091,0.224185494,0.046190633,0.526807269,0.427002099,0.857636116,0.087764836,0.054599047,0.062086438,0.137722363,0.800191199,0.787111753,0.048301146,0.164587101
,,,S9,0.311039094,0.675965489,0.012995417,0.382825786,0.434336722,0.182837492,0.21230915,0.719996354,0.067694496,0.032701523,0.793101256,0.174197221,0.265217728,0.353072766,0.381709505,0.279093999,0.01648491,0.704421091,0.567129295,0.162715649,0.270155055,0.787111753,0.048301146,0.164587101
,,,S10,0.884950337,0.113027491,0.002022172,0.359853499,0.447874216,0.192272285,0.443564859,0.546780015,0.009655126,0.654848416,0.120966091,0.224185494,0.046190633,0.526807269,0.427002099,0.857636116,0.087764836,0.054599047,0.062086438,0.137722363,0.800191199,0.111315172,0.506244426,0.382440402
,,,S11,0.952233551,0.039492629,0.00827382,0.522735711,0.336522444,0.140741846,0.486397065,0.013228779,0.500374156,0.454346823,0.026956631,0.518696546,0.64159043,0.325291023,0.033118547,0.965537523,0.017118095,0.017344382,0.122947962,0.824497173,0.052554865,0.557288714,0.348397099,0.094314187
,,,S12,0.909739847,0.02765228,0.062607872,0.268542513,0.619009265,0.112448222,0.661427056,0.068205725,0.270367219,0.036607485,0.132121989,0.831270526,0.603095261,0.127008133,0.269896606,0.466754673,0.525546275,0.007699052,0.465482426,0.45612012,0.078397454,0.138649971,0.836194297,0.025155732
,,,S13,0.311039094,0.675965489,0.012995417,0.051108086,0.568293396,0.380598518,0.176563268,0.606171532,0.217265199,0.977493349,0.022385125,0.000121526,0.051220819,0.071597298,0.877181882,0.333732736,0.606448575,0.059818689,0.854623134,0.104240992,0.041135874,0.937005096,0.012651485,0.050343418
,,,S14,0.952247475,0.046372866,0.001379659,0.863298568,0.001935575,0.134765857,0.04118845,0.525525229,0.433286321,0.123136362,0.634159673,0.242703965,0.004581375,0.051465213,0.943953413,0.551386023,0.109046754,0.339567223,0.932647411,0.015383417,0.051969172,0.897686965,0.078129306,0.024183728
60,120,3,S1,0.885319119,0.005966593,0.108714288,0.072294947,0.91689114,0.010813913,0.646724825,0.002478145,0.350797031,0.947451675,0.017037343,0.035510982,0.109116322,0.291201826,0.599681852,0.854661863,0.029363605,0.115974532,0.424813177,0.559308717,0.015878106,0.271704447,0.623835903,0.10445965
,,,S2,0.115835639,0.74445004,0.13971432,0.240446029,0.200793868,0.558760102,0.165397187,0.687258354,0.147344459,0.337435255,0.48882815,0.173736595,0.238673313,0.130162718,0.63116397,0.624998167,0.289319027,0.085682806,0.81050975,0.18940325,8.70003E-05,0.015825875,0.679674139,0.304499987
,,,S3,0.571227904,0.346984511,0.081787585,0.418359166,0.52106854,0.060572294,0.287523173,0.521248497,0.19122833,0.356503209,0.105607865,0.537888926,0.35467915,0.071899982,0.573420868,0.506054142,0.488106755,0.005839103,0.2968302,0.58884992,0.11431988,0.956228115,0.040476174,0.003295711
,,,S4,0.510655662,0.479921935,0.009422403,0.643922492,0.171569373,0.184508134,0.385871301,0.274914262,0.339214437,0.768613568,0.12280341,0.108583021,0.502170493,0.163790896,0.334038611,0.37506412,0.383349758,0.241586122,0.030730727,0.120744347,0.848524926,0.736508187,0.188400913,0.0750909
,,,S5,0.598055815,0.299798967,0.102145218,0.884837299,0.053707414,0.061455287,0.35797962,0.113043483,0.528976897,0.930976558,0.036300591,0.032722851,0.41466647,0.346003133,0.239330397,0.983893808,0.001560611,0.014545582,0.143209471,0.722174721,0.134615808,0.222260379,0.076835626,0.700903994
,,,S6,0.316578494,0.580638736,0.10278277,0.741674135,0.1973044,0.061021465,0.44740194,0.046250556,0.506347505,0.163038246,0.333309768,0.503651986,0.161185268,0.797305193,0.041509539,0.001219655,0.695162417,0.303617928,0.852310242,0.041603145,0.106086614,0.544227139,0.432988656,0.022784205
,,,S7,0.888734637,0.067376557,0.043888806,0.343515584,0.560314776,0.09616964,0.567923224,0.143415832,0.288660944,0.315843969,0.214916625,0.469239406,0.028095067,0.381782703,0.59012223,0.832230383,0.054404773,0.113364844,0.290927128,0.376737693,0.332335178,0.579276296,0.354481387,0.066242317
,,,S8,0.818831868,0.011396635,0.169771497,0.308911372,0.06882204,0.622266588,0.181464549,0.15927724,0.65925821,0.080759358,0.704824605,0.214416037,0.779850065,0.208101005,0.01204893,0.844280742,0.11664357,0.039075688,0.05533088,0.439871729,0.504797391,0.991059351,0.001569582,0.007371067
,,,S9,0.965229392,0.013015787,0.021754821,0.335947699,0.101785957,0.562266345,0.300983991,0.168162273,0.530853736,0.836284864,0.05554785,0.108167286,0.721794312,0.083470398,0.19473529,0.65913838,0.317248917,0.023612703,0.407608951,0.37664496,0.215746088,0.737609591,0.025505313,0.236885096
,,,S10,0.571227904,0.346984511,0.081787585,0.418359166,0.52106854,0.060572294,0.287523173,0.521248497,0.19122833,0.356503209,0.105607865,0.537888926,0.35467915,0.071899982,0.573420868,0.506054142,0.488106755,0.005839103,0.2968302,0.58884992,0.11431988,0.956228115,0.040476174,0.003295711
,,,S11,0.974614864,0.001393806,0.02399133,0.646627159,0.19848635,0.154886492,0.599792191,0.010495218,0.389712591,0.617164764,0.251709337,0.131125899,0.130115437,0.045126197,0.824758366,0.878072895,0.020433399,0.101493707,0.07911099,0.629449141,0.29143987,0.595883904,0.252579924,0.151536172
,,,S12,0.801439672,0.017513631,0.181046697,0.896012136,0.010481254,0.09350661,0.747594404,0.055725019,0.196680578,0.657566902,0.041814987,0.300618111,0.532990709,0.458657077,0.008352214,0.405240677,0.478355687,0.116403636,0.030730727,0.120744347,0.848524926,0.736508187,0.188400913,0.0750909
,,,S13,0.598055815,0.299798967,0.102145218,0.884837299,0.053707414,0.061455287,0.35797962,0.113043483,0.528976897,0.930976558,0.036300591,0.032722851,0.41466647,0.346003133,0.239330397,0.983893808,0.001560611,0.014545582,0.143209471,0.722174721,0.134615808,0.222260379,0.076835626,0.700903994
,,,S14,0.888734637,0.067376557,0.043888806,0.343515584,0.560314776,0.09616964,0.567923224,0.143415832,0.288660944,0.315843969,0.214916625,0.469239406,0.028095067,0.381782703,0.59012223,0.844280742,0.11664357,0.039075688,0.05533088,0.439871729,0.504797391,0.991059351,0.001569582,0.007371067
,,,S15,0.818831868,0.011396635,0.169771497,0.308911372,0.06882204,0.622266588,0.181464549,0.15927724,0.65925821,0.080759358,0.704824605,0.214416037,0.779850065,0.208101005,0.01204893,0.832230383,0.054404773,0.113364844,0.290927128,0.376737693,0.332335178,0.579276296,0.354481387,0.066242317
,,,S16,0.990463656,0.002532872,0.007003472,0.903994272,0.020558168,0.075447561,0.482870994,0.122788989,0.394340017,0.726443471,0.172359926,0.101196602,0.210179255,0.343481008,0.446339737,0.956889129,0.002255499,0.040855372,0.335003823,0.296529889,0.368466288,0.225286644,0.589678692,0.185034664
120,120,3,S1,0.336671664,0.596699574,0.066628763,0.179007765,0.292207522,0.528784713,0.271110393,0.429624574,0.299265033,0.738842185,0.147454443,0.113703372,0.231234207,0.016037431,0.752728362,0.504663815,0.181627884,0.313708301,0.451802412,0.326983969,0.221213619,0.884383118,0.106801882,0.008815
,,,S2,0.826650932,0.172429395,0.000919674,0.841615595,0.102185246,0.056199159,0.734334826,0.023225298,0.242439876,0.835589051,0.057838917,0.106572031,0.311781345,0.13983024,0.548388415,0.323024334,0.397529351,0.279446316,0.17988105,0.30040842,0.51971053,0.991642309,0.004712494,0.003645197
,,,S3,0.821400039,0.094956241,0.083643721,0.915591505,0.026750416,0.057658079,0.901622864,0.097064058,0.001313078,0.520057812,0.363111881,0.116830307,0.471768926,0.511268031,0.016963043,0.213866662,0.661447381,0.124685957,0.111728437,0.752619361,0.135652202,0.245992054,0.498488676,0.255519269
,,,S4,0.979975067,0.004262182,0.015762752,0.246096508,0.666849836,0.087053656,0.366316243,0.054522632,0.579161125,0.77776581,0.214128431,0.008105759,0.181226178,0.127657417,0.691116404,0.210389403,0.031891172,0.757719425,0.427339146,0.440577525,0.132083329,0.935068061,0.055603447,0.009328492
,,,S5,0.663171384,0.231517345,0.105311271,0.861748164,0.029151516,0.10910032,0.125158616,0.088122748,0.786718637,0.311050429,0.491665106,0.197284465,0.788609842,0.087695417,0.123694742,0.965833792,0.01494325,0.019222958,0.154357261,0.816049465,0.029593274,0.888080392,0.034946671,0.076972937
,,,S6,0.85720616,0.13879742,0.003996421,0.422922608,0.164956573,0.41212082,0.437765355,0.280024651,0.282209994,0.344051545,0.536748288,0.119200167,0.606054289,0.067389258,0.326556452,0.081160143,0.903304258,0.015535599,0.345693638,0.475588792,0.17871757,0.773370186,0.161865876,0.064763938
,,,S7,0.597785659,0.316794298,0.085420043,0.85786235,0.03668328,0.10545437,0.758235347,0.013941306,0.227823347,0.03901016,0.754262747,0.206727092,0.097814821,0.249664902,0.652520277,0.648728501,0.303002453,0.048269046,0.16079952,0.385708373,0.453492107,0.766389329,0.071249755,0.162360916
,,,S8,0.871817531,0.111503397,0.016679072,0.505990058,0.149681579,0.344328363,0.179789374,0.275839728,0.544370898,0.804725158,0.060131446,0.135143396,0.434118074,0.473220035,0.092661891,0.714534891,0.207096962,0.078368147,0.520407278,0.434814,0.044778723,0.733413834,0.17014229,0.096443876
,,,S9,0.899256797,0.050527985,0.050215218,0.977743941,0.017659767,0.004596293,0.520618412,0.459141903,0.020239685,0.988309016,0.005365921,0.006325063,0.563565456,0.126538611,0.309895933,0.455698481,0.445247597,0.099053922,0.392319783,0.435398101,0.172282116,0.302198345,0.519883058,0.177918596
,,,S10,0.632883439,0.214954854,0.152161706,0.574761734,0.183541706,0.24169656,0.656063263,0.269935579,0.074001158,0.099727179,0.366510309,0.533762512,0.453785952,0.519232245,0.026981803,0.937177,0.049141026,0.013681974,0.117330872,0.279838207,0.602830922,0.430908511,0.148876188,0.420215301
,,,S11,0.767688203,0.012324299,0.219987498,0.482092721,0.004256124,0.513651155,0.438584644,0.163098321,0.398317036,0.760423096,0.036313695,0.203263209,0.57301328,0.343185545,0.083801176,0.889697212,0.079674084,0.030628705,0.120399071,0.568817003,0.310783926,0.663033114,0.107168169,0.229798718
,,,S12,0.765783509,0.14705476,0.087161732,0.426066279,0.481149668,0.092784054,0.729536652,0.258342012,0.012121336,0.590591596,0.364667051,0.044741352,0.615263856,0.104377979,0.280358165,0.130672763,0.718578513,0.150748723,0.144568303,0.385850505,0.469581192,0.048219781,0.057319645,0.894460574
10,180,3,S1,0.330547785,0.22075522,0.448696995,0.855947672,0.01435533,0.129696998,0.509797737,0.389567284,0.100634979,0.929853166,0.021008514,0.04913832,0.862936349,0.105530836,0.031532815,0.340134083,0.458449734,0.201416182,0.030531987,0.663711752,0.30575626,0.136151161,0.057538963,0.806309876
,,,S2=S6=S8,0.832295704,0.076592899,0.091111397,0.112965215,0.241987289,0.645047496,0.564672115,0.39511975,0.040208135,0.693074643,0.169037346,0.137888011,0.075864014,0.900538968,0.023597018,0.399603799,0.432296689,0.168099512,0.55523215,0.277814786,0.166953064,0.442244627,0.541956116,0.015799258
,,,S3,0.592878169,0.292131984,0.114989847,0.2920015,0.610519836,0.097478664,0.564672115,0.39511975,0.040208135,0.693074643,0.169037346,0.137888011,0.742165742,0.110521214,0.147313044,0.90726746,0.041217218,0.051515322,0.026892552,0.917059522,0.056047926,0.442244627,0.541956116,0.015799258
,,,S4=S5,0.832295704,0.076592899,0.091111397,0.112965215,0.241987289,0.645047496,0.564672115,0.39511975,0.040208135,0.929853166,0.021008514,0.04913832,0.862936349,0.105530836,0.031532815,0.90726746,0.041217218,0.051515322,0.026892552,0.917059522,0.056047926,0.262101991,0.604410628,0.133487381
,,,S5=S4,0.832295704,0.076592899,0.091111397,0.112965215,0.241987289,0.645047496,0.564672115,0.39511975,0.040208135,0.929853166,0.021008514,0.04913832,0.862936349,0.105530836,0.031532815,0.90726746,0.041217218,0.051515322,0.026892552,0.917059522,0.056047926,0.262101991,0.604410628,0.133487381
,,,S6=S2=S8,0.832295704,0.076592899,0.091111397,0.112965215,0.241987289,0.645047496,0.564672115,0.39511975,0.040208135,0.693074643,0.169037346,0.137888011,0.075864014,0.900538968,0.023597018,0.399603799,0.432296689,0.168099512,0.55523215,0.277814786,0.166953064,0.442244627,0.541956116,0.015799258
,,,S7,0.832295704,0.076592899,0.091111397,0.2920015,0.610519836,0.097478664,0.564672115,0.39511975,0.040208135,0.693074643,0.169037346,0.137888011,0.742165742,0.110521214,0.147313044,0.90726746,0.041217218,0.051515322,0.026892552,0.917059522,0.056047926,0.262101991,0.604410628,0.133487381
,,,S8=S2=S6,0.832295704,0.076592899,0.091111397,0.112965215,0.241987289,0.645047496,0.564672115,0.39511975,0.040208135,0.693074643,0.169037346,0.137888011,0.075864014,0.900538968,0.023597018,0.399603799,0.432296689,0.168099512,0.55523215,0.277814786,0.166953064,0.442244627,0.541956116,0.015799258
,,,S9=S10,0.832295704,0.076592899,0.091111397,0.112965215,0.241987289,0.645047496,0.480207914,0.045077936,0.47471415,0.693074643,0.169037346,0.137888011,0.075864014,0.900538968,0.023597018,0.399603799,0.432296689,0.168099512,0.55523215,0.277814786,0.166953064,0.442244627,0.541956116,0.015799258
,,,S10=S9,0.832295704,0.076592899,0.091111397,0.112965215,0.241987289,0.645047496,0.480207914,0.045077936,0.47471415,0.693074643,0.169037346,0.137888011,0.075864014,0.900538968,0.023597018,0.399603799,0.432296689,0.168099512,0.55523215,0.277814786,0.166953064,0.442244627,0.541956116,0.015799258
30,180,3,S1,0.836610991,0.152591,0.010798009,0.576001499,0.350239779,0.073758722,0.114727795,0.559865791,0.325406414,0.63909655,0.348556518,0.012346931,0.121225861,0.225919043,0.652855095,0.637962386,0.360974424,0.00106319,0.864738704,0.104887102,0.030374194,0.708391028,0.194876414,0.096732558
,,,S2,0.34787761,0.628373755,0.023748634,0.231807003,0.676182037,0.09201096,0.033249172,0.17137147,0.795379358,0.669042708,0.247101893,0.0838554,0.953824218,0.015186087,0.030989695,0.856276139,0.055037232,0.088686629,0.046668207,0.006449291,0.946882502,0.250734477,0.329862594,0.419402929
,,,S3,0.836610991,0.152591,0.010798009,0.576001499,0.350239779,0.073758722,0.114727795,0.559865791,0.325406414,0.63909655,0.348556518,0.012346931,0.121225861,0.225919043,0.652855095,0.074881002,0.314541392,0.610577606,0.185314202,0.762933558,0.05175224,0.708391028,0.194876414,0.096732558
,,,S4,0.808506604,0.094426276,0.09706712,0.523563501,0.256051781,0.220384719,0.040134301,0.126494732,0.833370966,0.252610033,0.271121362,0.476268605,0.348270081,0.414716724,0.237013195,0.561216755,0.303480885,0.13530236,0.644099079,0.329537646,0.026363275,0.173418825,0.720964347,0.105616828
,,,S5,0.916022648,0.055950182,0.028027171,0.744348156,0.113122207,0.142529637,0.549838802,0.403458144,0.046703054,0.983064055,0.010690742,0.006245202,0.328862068,0.347371029,0.323766903,0.986613152,0.004069041,0.009317807,0.046668207,0.006449291,0.946882502,0.250734477,0.329862594,0.419402929
,,,S6,0.916022648,0.055950182,0.028027171,0.744348156,0.113122207,0.142529637,0.549838802,0.403458144,0.046703054,0.983064055,0.010690742,0.006245202,0.328862068,0.347371029,0.323766903,0.986613152,0.004069041,0.009317807,0.256027747,0.578543556,0.165428697,0.40115919,0.422543099,0.176297712
,,,S7,0.315235314,0.579262255,0.105502431,0.353848438,0.52839004,0.117761522,0.313564032,0.26020731,0.426228658,0.923209941,0.033744852,0.043045207,0.408027794,0.522957664,0.069014542,0.126310649,0.735978832,0.137710519,0.046668207,0.006449291,0.946882502,0.250734477,0.329862594,0.419402929
,,,S8,0.836610991,0.152591,0.010798009,0.576001499,0.350239779,0.073758722,0.114727795,0.559865791,0.325406414,0.63909655,0.348556518,0.012346931,0.121225861,0.225919043,0.652855095,0.074881002,0.314541392,0.610577606,0.185314202,0.762933558,0.05175224,0.708391028,0.194876414,0.096732558
,,,S9,0.932759121,0.004127791,0.063113088,0.585942439,0.354232311,0.05982525,0.614320531,0.135939524,0.249739945,0.112308063,0.4814716,0.406220337,0.296123828,0.275572361,0.42830381,0.074881002,0.314541392,0.610577606,0.185314202,0.762933558,0.05175224,0.708391028,0.194876414,0.096732558
