NormalActuate,AlertActuate,CriticalActuate
5.761,7.488,9.858
6.188,6.914,9.747
6.122,5.834,10.22
5.936,6.9,9.525
6.026,8.928,11.587
6.102,7.261,9.984
3.248,7.69,12.083
5.579,6.76,8.497
6.225,6.579,10.47
5.18,5.684,9.672
5.723,7.322,10.625
4.351,7.462,10.064
