population,evaluations,1/x,id,MonitorCentral,MonitorPeer,MonitorCloud,AnalyzeCentral,AnalyzePeer,AnalyzeCloud,NormalPlanCentral,NormalPlanPeer,NormalPlanCloud,AlertPlanCentral,AlertPlanPeer,AlertPlanCloud,CriticalPlanCentral,CriticalPlanPeer,CriticalPlanCloud,NormalExecuteCentral,NormalExecutePeer,NormalExecuteCloud,AlertExecuteCentral,AlertExecutePeer,AlertExecuteCloud,CriticalExecuteCentral,CriticalExecutePeer,CriticalExecuteCloud
,,,S6,0.575684088,0.412793849,0.011522063,0.60676603,0.119654738,0.273579232,0.5561261,0.039715434,0.404158466,0.930662711,0.027271872,0.042065417,0.844249591,0.083642246,0.072108163,0.295414883,0.644759197,0.059825921,0.387496537,0.028214325,0.584289138,0.376315131,0.578577387,0.045107482
,,,S7,0.507448652,0.476264326,0.016287022,0.748818309,0.245717083,0.005464609,0.850340553,0.067839554,0.081819893,0.811456313,0.075273209,0.113270478,0.534013983,0.276743591,0.189242426,0.415108139,0.573067802,0.011824059,0.112306552,0.282389193,0.605304256,0.277184342,0.070528268,0.65228739
,,,S8,0.966369106,0.005577033,0.028053861,0.466533676,0.217654191,0.315812132,0.240249758,0.137951512,0.62179873,0.267691527,0.31755039,0.414758083,0.917051113,0.034303077,0.048645811,0.593721613,0.30827447,0.098003917,0.10061861,0.526865326,0.372516064,0.70942389,0.218324601,0.072251509
,,,S9,0.575684088,0.412793849,0.011522063,0.60676603,0.119654738,0.273579232,0.5561261,0.039715434,0.404158466,0.286764631,0.63202515,0.081210219,0.835870359,0.141225048,0.022904593,0.415108139,0.573067802,0.011824059,0.013986101,0.188356175,0.797657724,0.332801951,0.433753866,0.233444183
,,,S10,0.507448652,0.476264326,0.016287022,0.748818309,0.245717083,0.005464609,0.850340553,0.067839554,0.081819893,0.811456313,0.075273209,0.113270478,0.534013983,0.276743591,0.189242426,0.56104554,0.163311252,0.275643208,0.279978711,0.569107423,0.150913866,0.900854865,0.061603112,0.037542023
,,,S11,0.787677163,0.188662872,0.023659965,0.711279015,0.050393118,0.238327866,0.235349099,0.175332968,0.589317933,0.352651449,0.477616035,0.169732515,0.021709062,0.295688939,0.682601999,0.759203746,0.207662169,0.033134084,0.672511397,0.302149535,0.025339068,0.99232763,0.001455753,0.006216617
,,,S12,0.92453466,0.026404114,0.049061226,0.473064294,0.101362685,0.425573021,0.621155427,0.049868537,0.328976036,0.362269278,0.613273096,0.024457626,0.788018919,0.119061498,0.092919584,0.459422077,0.41588181,0.124696113,0.350563128,0.58821486,0.061222012,0.137865074,0.801756181,0.060378745
,,,S13,0.507448652,0.476264326,0.016287022,0.748818309,0.245717083,0.005464609,0.850340553,0.067839554,0.081819893,0.960222819,0.022396473,0.017380708,0.347155718,0.150749709,0.502094573,0.524430964,0.229546645,0.246022391,0.427155739,0.003501522,0.56934274,0.57798423,0.211670216,0.210345554
,,,S14,0.966369106,0.005577033,0.028053861,0.466533676,0.217654191,0.315812132,0.240249758,0.137951512,0.62179873,0.930662711,0.027271872,0.042065417,0.844249591,0.083642246,0.072108163,0.295414883,0.644759197,0.059825921,0.86548365,0.035704088,0.098812262,0.91001996,0.012195759,0.077784281
,,,S15,0.575684088,0.412793849,0.011522063,0.60676603,0.119654738,0.273579232,0.5561261,0.039715434,0.404158466,0.267691527,0.31755039,0.414758083,0.917051113,0.034303077,0.048645811,0.593721613,0.30827447,0.098003917,0.10061861,0.526865326,0.372516064,0.70942389,0.218324601,0.072251509
,,,S16,0.362892535,0.629609957,0.007497508,0.945501863,0.02428507,0.030213067,0.227268613,0.606167431,0.166563956,0.960222819,0.022396473,0.017380708,0.021709062,0.295688939,0.682601999,0.759203746,0.207662169,0.033134084,0.672511397,0.302149535,0.025339068,0.99232763,0.001455753,0.006216617
,,,S17,0.267090127,0.685219963,0.047689909,0.530949189,0.080313446,0.388737365,0.190878815,0.120761639,0.688359546,0.286764631,0.63202515,0.081210219,0.835870359,0.141225048,0.022904593,0.415108139,0.573067802,0.011824059,0.013986101,0.188356175,0.797657724,0.332801951,0.433753866,0.233444183
,,,S18,0.510949477,0.433557249,0.055493274,0.672271189,0.170743971,0.15698484,0.357808827,0.454062882,0.188128291,0.930662711,0.027271872,0.042065417,0.844249591,0.083642246,0.072108163,0.295414883,0.644759197,0.059825921,0.387496537,0.028214325,0.584289138,0.376315131,0.578577387,0.045107482
,,,S19,0.507448652,0.476264326,0.016287022,0.748818309,0.245717083,0.005464609,0.850340553,0.067839554,0.081819893,0.811456313,0.075273209,0.113270478,0.534013983,0.276743591,0.189242426,0.415108139,0.573067802,0.011824059,0.10061861,0.526865326,0.372516064,0.70942389,0.218324601,0.072251509
,,,S20,0.575684088,0.412793849,0.011522063,0.60676603,0.119654738,0.273579232,0.190878815,0.120761639,0.688359546,0.930662711,0.027271872,0.042065417,0.844249591,0.083642246,0.072108163,0.295414883,0.644759197,0.059825921,0.86548365,0.035704088,0.098812262,0.91001996,0.012195759,0.077784281
,,,S21,0.362892535,0.629609957,0.007497508,0.945501863,0.02428507,0.030213067,0.5561261,0.039715434,0.404158466,0.286764631,0.63202515,0.081210219,0.835870359,0.141225048,0.022904593,0.415108139,0.573067802,0.011824059,0.013986101,0.188356175,0.797657724,0.332801951,0.433753866,0.233444183
,,,S22,0.787677163,0.188662872,0.023659965,0.711279015,0.050393118,0.238327866,0.235349099,0.175332968,0.589317933,0.352651449,0.477616035,0.169732515,0.021709062,0.295688939,0.682601999,0.759203746,0.207662169,0.033134084,0.672511397,0.302149535,0.025339068,0.99232763,0.001455753,0.006216617
,,,S23,0.507448652,0.476264326,0.016287022,0.748818309,0.245717083,0.005464609,0.850340553,0.067839554,0.081819893,0.811456313,0.075273209,0.113270478,0.534013983,0.276743591,0.189242426,0.56104554,0.163311252,0.275643208,0.279978711,0.569107423,0.150913866,0.900854865,0.061603112,0.037542023
,,,S24,0.92453466,0.026404114,0.049061226,0.473064294,0.101362685,0.425573021,0.621155427,0.049868537,0.328976036,0.362269278,0.613273096,0.024457626,0.788018919,0.119061498,0.092919584,0.459422077,0.41588181,0.124696113,0.112306552,0.282389193,0.605304256,0.277184342,0.070528268,0.65228739
,,,S25,0.507448652,0.476264326,0.016287022,0.748818309,0.245717083,0.005464609,0.850340553,0.067839554,0.081819893,0.811456313,0.075273209,0.113270478,0.534013983,0.276743591,0.189242426,0.56104554,0.163311252,0.275643208,0.350563128,0.58821486,0.061222012,0.137865074,0.801756181,0.060378745
,,,S26,0.575684088,0.412793849,0.011522063,0.60676603,0.119654738,0.273579232,0.5561261,0.039715434,0.404158466,0.362269278,0.613273096,0.024457626,0.788018919,0.119061498,0.092919584,0.459422077,0.41588181,0.124696113,0.350563128,0.58821486,0.061222012,0.137865074,0.801756181,0.060378745
60,120,1.5,S1,0.957747431,0.003046051,0.039206519,0.695558309,0.185514272,0.118927418,0.361943833,0.63637313,0.001683037,0.433574356,0.035104572,0.531321072,0.970369966,0.025668211,0.003961824,0.471045868,0.311795256,0.217158876,0.29588786,0.098451562,0.605660578,0.922027513,0.072895618,0.005076868
,,,S2,0.566015413,0.317596304,0.116388283,0.614855413,0.058396129,0.326748459,0.276512303,0.470074983,0.253412714,0.516006098,0.323101087,0.160892815,0.000280521,0.576178357,0.423541121,0.943893359,0.013513608,0.042593032,0.84377905,0.045530372,0.110690578,0.380599553,0.590190746,0.029209702
,,,S3,0.837187705,0.046274477,0.116537818,0.503227556,0.449552573,0.047219871,0.164380495,0.830297893,0.005321612,0.915621074,0.065097678,0.019281248,0.087717446,0.699330247,0.212952307,0.107932765,0.774954634,0.117112601,0.782033105,0.16950898,0.048457915,0.813918854,0.175418636,0.01066251
,,,S4,0.914316986,0.033319573,0.052363441,0.105774878,0.495676883,0.398548238,0.292425798,0.139817294,0.567756908,0.143492348,0.416794116,0.439713536,0.998092431,0.00115455,0.000753019,0.281785356,0.571676342,0.146538302,0.062419591,0.544370215,0.393210194,0.400363821,0.402684285,0.196951894
,,,S5,0.937677407,0.03277265,0.029549943,0.293387894,0.62067247,0.085939636,0.263996674,0.535253932,0.200749394,0.963679398,0.026615486,0.009705116,0.470897357,0.029680521,0.499422122,0.872488664,0.115382963,0.012128373,0.041919738,0.564275121,0.393805141,0.672169628,0.002236263,0.325594109
,,,S6,0.856349526,0.094495526,0.049154948,0.101320564,0.607850705,0.290828731,0.60534074,0.341485972,0.053173288,0.896922471,0.027938759,0.07513877,0.09277736,0.330912228,0.576310412,0.392502159,0.069104926,0.538392915,0.046389131,0.459987151,0.493623717,0.499940542,0.178497511,0.321561946
,,,S7,0.978790161,0.00267412,0.01853572,0.548682132,0.152206577,0.29911129,0.781120051,0.074109547,0.144770402,0.49984695,0.238966477,0.261186574,0.973665605,0.023849377,0.002485018,0.590930099,0.024292192,0.384777709,0.613690338,0.253043711,0.133265951,0.978050717,0.008710433,0.01323885
,,,S8,0.837187705,0.046274477,0.116537818,0.503227556,0.449552573,0.047219871,0.164380495,0.830297893,0.005321612,0.915621074,0.065097678,0.019281248,0.087717446,0.699330247,0.212952307,0.943893359,0.013513608,0.042593032,0.84377905,0.045530372,0.110690578,0.380599553,0.590190746,0.029209702
,,,S9,0.914316986,0.033319573,0.052363441,0.105774878,0.495676883,0.398548238,0.292425798,0.139817294,0.567756908,0.143492348,0.416794116,0.439713536,0.998092431,0.00115455,0.000753019,0.281785356,0.571676342,0.146538302,0.062419591,0.544370215,0.393210194,0.400363821,0.402684285,0.196951894
,,,S10,0.653106223,0.324037938,0.022855839,0.271569919,0.672104594,0.056325487,0.919079069,0.028848724,0.052072208,0.925220397,0.051182733,0.023596869,0.764890216,0.187698227,0.047411557,0.955344711,0.044612958,4.23E-05,0.116955529,0.103088341,0.77995613,0.951518074,0.035670054,0.012811873
,,,S11,0.699891672,0.254684071,0.045424257,0.396482561,0.51350235,0.090015089,0.431464248,0.318393213,0.250142539,0.967974213,0.01055451,0.021471276,0.793441826,0.027223366,0.179334809,0.738326745,0.076788323,0.184884932,0.312290193,0.463083923,0.224625884,0.858590172,0.107490702,0.033919126
,,,S12,0.041155413,0.951830148,0.007014439,0.60815101,0.065096245,0.326752745,0.060425471,0.749505777,0.190068752,0.780312832,0.038866846,0.180820323,0.387053926,0.474902715,0.138043359,0.894047516,0.085992713,0.019959771,0.194990971,0.26738369,0.53762534,0.796009976,0.019289878,0.184700146
,,,S13,0.856349526,0.094495526,0.049154948,0.101320564,0.607850705,0.290828731,0.60534074,0.341485972,0.053173288,0.896922471,0.027938759,0.07513877,0.09277736,0.330912228,0.576310412,0.392502159,0.069104926,0.538392915,0.046389131,0.459987151,0.493623717,0.499940542,0.178497511,0.321561946
,,,S14,0.896356142,0.007402598,0.09624126,0.054003414,0.279876832,0.666119754,0.771282243,0.185024963,0.043692794,0.800825099,0.050044521,0.14913038,0.883995501,0.094937339,0.02106716,0.638816529,0.2062607,0.154922772,0.254843903,0.591073808,0.154082289,0.763715124,0.136017031,0.100267845
,,,S15,0.978790161,0.00267412,0.01853572,0.548682132,0.152206577,0.29911129,0.781120051,0.074109547,0.144770402,0.938876782,0.038388414,0.022734804,0.869798264,0.051522217,0.078679519,0.436735507,0.400723327,0.162541166,0.714998324,0.025554947,0.25944673,0.826679435,0.139084251,0.034236313
120,120,1.5,S1,0.791478211,0.171672063,0.036849726,0.56490855,0.170355361,0.264736089,0.029969044,0.330371249,0.639659707,0.831075891,0.070819843,0.098104266,0.217644909,0.724481154,0.057873937,0.982405662,0.013917873,0.003676464,0.31353462,0.092913165,0.593552215,0.480773771,0.367655124,0.151571105
,,,S2,0.948181211,0.027963546,0.023855243,0.591132683,0.002023903,0.406843414,0.071503926,0.620390937,0.308105136,0.813787617,0.149598782,0.036613601,0.27281129,0.646222416,0.080966294,0.478967098,0.265669779,0.255363124,0.988451224,0.00112169,0.010427086,0.865474669,0.037907388,0.096617943
,,,S3,0.920720787,0.0779778,0.001301413,0.026670792,0.164016141,0.809313067,0.073633506,0.891573236,0.034793258,0.728663814,0.001942625,0.269393561,0.824551379,0.012760149,0.162688472,0.658004903,0.291384599,0.050610498,0.845147967,0.082871122,0.071980911,0.028558431,0.631042649,0.34039892
,,,S4,0.904162573,0.057991217,0.03784621,0.755898834,0.012765076,0.23133609,0.930305816,0.057591485,0.0121027,0.71824613,0.125406556,0.156347314,0.962771735,0.016253206,0.020975059,0.199903122,0.752244475,0.047852403,0.14175835,0.272246698,0.585994952,0.575952645,0.280622476,0.143424879
,,,S5,0.801246008,0.190926239,0.007827753,0.526168573,0.017364675,0.456466751,0.678369236,0.260042846,0.061587918,0.924361262,0.052345965,0.023292774,0.312961674,0.601878028,0.085160298,0.922119354,0.010000278,0.067880368,0.44823262,0.260349166,0.291418214,0.378208805,0.506093587,0.115697608
,,,S6,0.7133272,0.272637872,0.014034928,0.291384521,0.465616619,0.24299886,0.791887526,0.142123688,0.065988786,0.690330817,0.269358382,0.040310801,0.505897878,0.226312185,0.267789937,0.874775864,0.048164527,0.077059609,0.832378315,0.121857758,0.045763927,0.718061298,0.155414844,0.126523858
,,,S7,0.28445548,0.623274259,0.092270262,0.659222864,0.086447364,0.254329772,0.232377896,0.058527999,0.709094106,0.019440292,0.713443186,0.267116522,0.18012876,0.778826424,0.041044815,0.951871987,0.046600045,0.001527968,0.533475572,0.368075717,0.09844871,0.008974378,0.979215709,0.011809913
,,,S8,0.757946511,0.112192428,0.129861061,0.772026696,0.059866581,0.168106722,0.86288422,0.032410503,0.104705276,0.875382087,0.080113875,0.044504038,0.533323984,0.034542937,0.432133079,0.354279284,0.424266984,0.221453732,0.160754878,0.50407063,0.335174492,0.846040653,0.075526852,0.078432495
,,,S9,0.687198167,0.274599329,0.038202504,0.456150491,0.437463621,0.106385888,0.089435562,0.195119047,0.715445391,0.924292947,0.046052467,0.029654586,0.723329948,0.110533746,0.166136306,0.851783049,0.031167517,0.117049434,0.409250685,0.353825427,0.236923888,0.935072095,0.026999799,0.037928106
,,,S10,0.997731404,0.00219179,7.68E-05,0.312908843,0.280261938,0.406829219,0.925158416,0.026992834,0.04784875,0.54091476,0.449584481,0.009500759,0.177576013,0.501409721,0.321014267,0.097223871,0.311349043,0.591427086,0.066331012,0.894783962,0.038885026,0.951168002,0.020341964,0.028490034
,,,S11,0.925899256,0.019816155,0.054284589,0.202841222,0.274506001,0.522652777,0.55535443,0.111624831,0.333020739,0.432499428,0.522390532,0.04511004,0.758682462,0.190142183,0.051175355,0.621791385,0.368060472,0.010148143,0.416203276,0.221193395,0.36260333,0.778181071,0.218910392,0.002908537
