0.975 2.731 5.094 
0.712 2.06 5.664 
0.969 2.133 5.251 
0.675 2.208 5.261 
0.931 2.72 5.136 
0.918 2.158 5.294 
0.796 2.575 5.178 
0.773 2.575 5.198 
1.189 2.634 5.102 
1.053 2.216 5.116 
1.427 2.084 5.195 
0.943 2.292 5.129 
0.933 2.268 5.205 
0.623 2.528 5.528 
