{0.7433903130616182, 0.1485642036271245, 0.1080454833112573} {0.8097976223061132, 0.1552565303652355, 0.03494584732865125} {0.3716764416955426, 0.024929321098726302, 0.603394237205731} {0.6141389878697622, 0.07093042039406688, 0.3149305917361709} {0.28091729041966595, 0.6750563868123736, 0.04402632276796048} {0.531890497438728, 0.4315981504145313, 0.03651135214674073} {0.34863569333168143, 0.21577861490252498, 0.43558569176579365} {0.1444203764538936, 0.6827784945023413, 0.1728011290437651} 
{0.7433903130616182, 0.1485642036271245, 0.1080454833112573} {0.8097976223061132, 0.1552565303652355, 0.03494584732865125} {0.3716764416955426, 0.024929321098726302, 0.603394237205731} {0.6141389878697622, 0.07093042039406688, 0.3149305917361709} {0.28091729041966595, 0.6750563868123736, 0.04402632276796048} {0.9067072335680963, 0.048165998257883015, 0.045126768174020615} {0.1285791489427014, 0.05667533696067898, 0.8147455140966197} {0.13655355006194259, 0.7070727595378242, 0.1563736904002332} 
{0.7433903130616182, 0.1485642036271245, 0.1080454833112573} {0.8097976223061132, 0.1552565303652355, 0.03494584732865125} {0.3716764416955426, 0.024929321098726302, 0.603394237205731} {0.6141389878697622, 0.07093042039406688, 0.3149305917361709} {0.28091729041966595, 0.6750563868123736, 0.04402632276796048} {0.9067072335680963, 0.048165998257883015, 0.045126768174020615} {0.8213719023466611, 0.1227563172319523, 0.05587178042138663} {0.1444203764538936, 0.6827784945023413, 0.1728011290437651} 
{0.7433903130616182, 0.1485642036271245, 0.1080454833112573} {0.8097976223061132, 0.1552565303652355, 0.03494584732865125} {0.8095985448025345, 0.14935842448003564, 0.041043030717429874} {0.6141389878697622, 0.07093042039406688, 0.3149305917361709} {0.28091729041966595, 0.6750563868123736, 0.04402632276796048} {0.9067072335680963, 0.048165998257883015, 0.045126768174020615} {0.1285791489427014, 0.05667533696067898, 0.8147455140966197} {0.13655355006194259, 0.7070727595378242, 0.1563736904002332} 
